id	tweet	count
1458840035558445057	@algometaspatial Projects that are worth participating in have great potential,  @partydaisy @prehistopunks @PHYYe0814  $Algo #Airdrop $AMS #metaverse	1
1458840023147499520	If u missed $shib $xcur $saita $ftm $matic &amp; $sol but wont miss $vra let us know! LIKE/RT!                                   #Metaverse #ALTSEASON #vra #Bitcoin #GameFi	1
1458837540165750788	Journey of $icx and their future plans and motives.  Must watch 🔥  #CryptocurrencyNews #Metaverse  https://t.co/WGvMf1Ecbe	1
1458837531231809539	@opensea ElemonGame so amazing. 🤩 #Elemon #BinanceSmartChain #GameFi #Metaverse #PlayToEarn 👍👍  https://t.co/Zg0XEZOLqa	1
1458837514228174850	great, I'm in @SaylorNorris @PughLochlan @StoneRamos #metaverse #gamefi	1
1458837502060494848	@0xBladeGame @CherryswapNet @OECprotocol @OKEx A good project and strong team in a predictable and transparent road map, planned and projected, this is very interesting project, I am interested and I will support this ProjectFirst place medal  @BangTom901  @HawDias16  @GusnaldyAlvian  #CherrySwap #GameFi #Metaverse	1
1458835486600880131	@TheMoonCarl Love #CEEKVR best #Metaverse	1
1458835482842828807	@AlexxNFT #Metaverse  #PlayToEarn #Gamefi #Elemongame If you are finding the best project, I will introduce for you Elemon Game .!!..	1
1458835460587864070	#Metaverse  #PlayToEarn #Metaverse   A friendly, consumer-based concept with a real passion for blockchain technology.. ..	1
1458835453084422145	Read how @maketafi has evolved to find new growth and revenue in the world of #avatars and, soon, the dawn of the #Metaverse!   https://t.co/kZQxXBShgR	1
1458835445022814208	#Metaverse #PlayToEarn  #Elemongame Elemon Game will coming soon .	1
1458835423724249092	@polkawarnft Thanks for giving us such a great opportunity. I am supporting it. always success for the development team to the moon  @Laranjr10 @ChukwudozieLou1 @Jonsnowjon1 #GameFi #Metaverse #play2earn #NFTGaming #3DRPG	1
1458835422847516676	excellent project @AvalynnFranco @GentryCarl1 @NevaAke #metaverse #gamefi	1
1458835410365435905	$IOEN  #Metaverse #IOEN #Binance  IOEN is Very good project.Looking so sustainable. Hope it will go a long way in future.Really happy and glad to be part of this Great project  https://t.co/sPpBopzyxq	1
1458835371354050561	@MrDavidSkilling #Metaverse  #PlayToEarn #Gamefi #Elemongame Love money is Love Elemon Game .!!..	1
1458835287967080463	@CryptoBcl @torum_official $XTM @torum_official  At least 10usd in coming 30days   #Metaverse  #MetaverseToken  #Binance  #KucoinGems   #SocialFi	1
1458835282049093636	Disney+ is into #Metaverse now, too 🤪  At this rate, Walmart will be releasing their Metaverse strategy by year's end.   https://t.co/S2FkPhMg5A	1
1458835281264537601	great Airdrop @AlbertBrendan1 @ZaireGrimes @IngrumOsborn #metaverse #gamefi	1
1458835198171176960	@CherryswapNet @OKEx @OECprotocol @cybercatworld Good Project, I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the  future and will be the best  @Ikha_vodh19 @jackpunkrocker_ @chimvict  #CherrySwap #GameFi #Metaverse  @OKEx @OECprotocol @cybercatworld	1
1458835178302754822	Go to the moon @RodriquezLila3 @Richard06600388 @IanLOGA29640487 #metaverse #gamefi	1
1458835165547937792	#PlayToEarn #Gamefi Go go go #Elemon   #GameFi #Metaverse #PlayToEarn Welcome to the community of Elemon Game. .!!	1
1458835131049779209	Good Project, I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the  future and will be the best  @Ikha_vodh19 @jackpunkrocker_ @chimvict  #CherrySwap #GameFi #Metaverse  @OKEx @OECprotocol @cybercatworld	1
1458835117779025925	what a good prj @RosencrantzBad2 @MurrayCallie2 @flight_wendy #metaverse #gamefi	1
1458835115405053956	@nachonayar #Metaverse  #PlayToEarn   The future of blockchain video games .. ..	1
1458835111248543749	@RoadSaiyan Hi Crypto, thanks for compiling your thread with Threader. The whole version is here:  https://t.co/Rg06peK2u5  #Solana #DeFi #Web3 #Metaverse #NFT	1
1458835496168132614	Go to the moon @KaylaniMaxwell @HadleeSargent @FluryWells #metaverse #gamefi	1
1458835540946526215	LETS PLAY THIS CRAZY GAME TO THE MOON GOGOGO @spacey2025 @INDOTRADER_ #spaceymemewar #metaverse #memecontest  https://t.co/V8Ho4JvdCU	1
1458835551247736836	#Metaverse  #PlayToEarn #Gamefi #Elemongame If you love #NFT why don’t you love Elemon Game? .!!..	1
1458835652393451521	@MetaToken_gold @Meta Let's do this guys. This is definitely gonna reshape the future of crypto @PEMAINC20416882 @SamiuaBtc @sigmadelle @Peacee2030 @Oluwase41  #Airdrop #Giveaway #meta #Metaverse	1
1458835774904803340	@RealmissNFT #Metaverse  #PlayToEarn #Metaverse   #Elemon Game will make blockchain technology accessible  easy to consumers.. ..	1
1458835729790869512	#Metaverse  #PlayToEarn   With #Elemon Game - you can enjoy a novel gaming experience and earn money at the same time.. ..	1
1458835724602515460	@Samurai_Battle Very good project.Looking so sustainable.Hope it will go a long way in future. Really happy to be part of such a nice project. @Fhamedi64 @robatic641 @sajad  $SMB #PlayToEarn #Metaverse #SamuraiBattle #Trailer	1
1458835699776376833	I said before and I strongly commit to what I say...BLOK 💪💪 will be the future of #Metaverse and we HODL ✊✊ @bloktopia  @elonmusk  @MicroStrategy	1
1458835688598638593	Cool! @LoweryJolie1 @AliannaPotts @BoyerRawdan #metaverse #gamefi	1
1458835672714776578	@0xBladeGame @CherryswapNet @OECprotocol @OKEx A good project and strong team in a predictable and transparent road map, planned and projected, this is very interesting project, I am interested and I will support this ProjectFirst place medal  @AmarShanti2  @MuniDewan2  @SuidenC  #CherrySwap #GameFi #Metaverse	1
1458835662493208588	@12LegionsIO @bmv_ventures I am very impressed about the idea and i am so happy to join this project.I want recommend everyone to join this project.  @kijoo18374737  @hajiwon57  @Poprocx27Jack   #CTL #PlaytoEarn #Metaverse	1
1458835658420621317	#Metaverse #PlayToEarn  #Elemongame We love Elemon Game. .	1
1458835650199703552	@LovelaceWorld @CoinMarketCap hope this project success &lt;3 @ChauLamTran   @huynhsitien   @Arsenalvietnam1  $LACE #LoveLace #Metaverse #CoinMarketCap	1
1458835562412969990	@DKokokiris21 We already are in metaverse since social network came into existence and getting deeper into it every day.  Now the #Metaverse y'all talkin about is just it's extension on WEB3.0(involving a lot of blockchain) using AR/VR and other tools.  Its Social Network3.0 on WEB3.0	1
1458835644956884994	Nice project sir !   I look forward to the growth and success of this project  #Vibranium #SLG #Metaverse #BlockchainGaming #Airdrop #BSCGems	1
1458835639504457736	4. The #metaverse and #holodeck will be built on Solana.  I was blown away by @JulesUrbach and his talk about decentralized rendering and the $RNDR token. It’s a must watch.  Watch his talk here 👉  https://t.co/3PfuQM3x94	1
1458835637667127297	I am very impressed about the idea and i am so happy to join this project.I want recommend everyone to join this project.  @kijoo18374737  @hajiwon57  @Poprocx27Jack   #CTL #PlaytoEarn #Metaverse	1
1458835636304039937	What do you think the title of this nft should be... #NFTs #nftcollectors #NFTartists #cryptoartist #NFTcollection #OpenSeaNFT #opensea #NFTCommunity #Metaverse  https://t.co/yT3JhdUFNt	1
1458835626271248389	#REVO #P2E #PlayToEarn #VR #Metaverse #NFTs #NFT @RevomonVR This is a wonderful project. This is the best quality project that is currently running in the market. Hopefully this project will be get more success	1
1458835604821581832	@GusConti #Metaverse  #PlayToEarn   #Elemon Game - the game not only for fun but also an investment. ..	1
1458835586026926084	@marioirivarren #PlayToEarn #Metaverse   #Elemon -  created and developed in a user-friendly..	1
1458835580532396032	There are large numbers of AI NPCs in FantaVerse, each having their own AI system.   Unlike traditional RPG games with a single story, the FantaVerse's AI NPCs will each have their own identities and tasks.  Visit  https://t.co/SW9oBmXIu1 today.😁  #gamefi #metaverse #meta #BIGANT  https://t.co/4OLRitBggG	1
1458835078260445191	Rebranding this as the #Metaverse 🌌 #Emoji  https://t.co/NiYMDYvFaS	1
1458835036367560713	#PlayToEarn #Metaverse   #Elemon delivers sustainable values to users..	1
1458835017749209103	Moon @BeatrixBradshaw @MclaughlinDrak1 @AlbanCarvell #metaverse #gamefi	1
1458834243774136324	@CryptoJuan__ @kadena_io @pushpendrakum @thetanmay #flux #cerenetwork #akashnetwork #RNDR  This is what #metaverse is in need.	1
1458834478177001480	Great @KamiyahSantana @SaoirseGallegos @KettlesonOdella #metaverse #gamefi	1
1458834451350368266	Thank you for reading my first #NFTProject review. GM/GA/GN wherever you are. 😊👍 #saveasNFT #WAGMI #NFTs #Opensea #Metaverse	1
1458834436997275653	#Metaverse #PlayToEarn  #Elemongame  Elemon Game the name that is being mentioned the most these days !!!! Promising to explode very strongly in Q4 2021 .	1
1458834419393912838	@polkawarnft This project is a extreme  #Metaverse #GameFi  @emy832014 @Mony1234512345	1
1458834416373940225	@MMCrypto #Metaverse  #PlayToEarn   #Elemon aims to be the first ecosystem to combine the thrill of gaming and the value of digital collectibles. ..	1
1458834377593425924	must to join airdrop @LawsonLana1 @AvilaEve1 @mcleod_magnolia #metaverse #gamefi	1
1458834287248084994	#Metaverse  Virtual sex and Digital babies ...lol 🌱🕊️ funny world ahead ... Nonsense to No-Sense it's going to be  People learn farming thaan technology ... All we need is food to live so 'Don't be slave to Decivers...  🌱🕊️ #iAathma  #helppoors #gogreen #farming #loveeachother	1
1458834247838429184	#Metaverse #PlayToEarn  #Elemongame Game Elemon will bring surprise .	1
1458834236346015746	#Metaverse  #PlayToEarn   #Elemon Game is a friendly, consumer-based concept with a real passion for blockchain technology. ..	1
1458834499911880711	success Project @BarkerLilly1 @MichaelTristia2 @AddicottMilton #metaverse #gamefi	1
1458834236132270083	Don't miss the metaverse project on the Solana network! The whitelist closes on December 10. Don't miss this opportunity and support the community!  https://t.co/YJxvq4F9hE  #Solana #ICO #Metaverse #Airdrops #cryptocurrency #Bitcoin #CryptoNews  https://t.co/ka7q1kFpH5	1
1458834168301830149	@marioirivarren #Metaverse  #PlayToEarn #Metaverse   #Elemon Game - The future of blockchain video games, why not.. ..	1
1458834161804845072	must to join airdrop @CoteElyse2 @BarberMelody1 @AdkinsRawdan #metaverse #gamefi	1
1458834150836822021	Disney bringing Mickey Mouse into the Metaverse... it just became the happiest place on 'planet earth'..  https://t.co/vs056L6Wea #Metaverse #Disney	1
1458834100563976193	@divineanarchy OMG YES. Can't wait for the future #NFTs #Metaverse #DivineAnarchy #opensea	1
1458834056863522818	@Frankhrinkanic The #altcoin season is coming in fast this Q4. Based on my analysis every $Angel hodler will be massively rewarded before the year end $Angel is #polylauncher token the first #metaverse-focused accelerator and launchpad on #Polygon	1
1458834023187460101	Which personality would you like us to make? ⚛️💜  #NFTdrop #NFTcollection #NFTcollectibles #NFT #NFTs #NFTart #Meta #Metaverse #UniqueNFT $XPR	1
1458833981504299026	@FantomSwap_Net This is a amizing and Excellent project, biggest potential tokan, multiple usecase, definitely going to moon 🌝🌝🌝🌝  @Pinki23549020 @DaiyuGmc @SushantSingRa16  #FTMSWAP #Fantomswap #MEXC  #Fantom $FTM #Airdrop #Metaverse	1
1458834493825961987	what a good prj @DudleyGreta @KianParks @AlbanCarvell #metaverse #gamefi	1
1458834512062779392	@VegetaCrypto1 $XTM @torum_official  the best 🔥🔥🔥🚀🚀🚀😍😍😍 At least 10x from now if listing other CEX 🔥🔥🔥🚀🚀🚀 @BinanceChain  #Metaverse  #MetaverseToken  #SocialFi	1
1458835008307691525	@ElemonGame #Metaverse #PlayToEarn  #Elemongame Elemon Game Not only game .	1
1458834760525127687	Interesting new project #metaverse #gamefi	1
1458834996945297408	This is HUGE!!! #HEROinBLOK When the time is right, these two will explode and change the cryptoverse! 🔥🔥🔥 #metaverse #PatienceInTheDip #HODL 😉	1
1458834969850220546	Explore the frontiers where games meet music, film, sport, social media, art, influencers, fashion and more...  Tear-off calendar November 18-19  Rightwards arrow  https://t.co/V8urDRHlFs  #metaverse #innovation	1
1458834935675039755	It's time to move $CERE 📈  Also I'm HOLDING $BLOK 👊  #BLOK #CERE #bitcoin #cryptocurrency #NFT #Free_signals #Metaverse	1
1458834925193338893	@NFT_Update @EthereumTowers for sure! #Metaverse	1
1458834879030824962	@YairNFT #Metaverse  #PlayToEarn   #Elemon Game has created an universe of unique digital creatures. ..	1
1458834835401850888	I saw a video somewhere awhile ago. Didn’t know they’re already running a couple of these in real life.   I’m sure they won’t come out with a #Metaverse statement. IDK Don’t know if the term will change over time. At least Facebook only changed to “Meta”  https://t.co/y3CVq2vGi6	1
1458834789688123394	@coinbureau Talking about #metaverse did you see that @Metahero_io has just announced a partnership with @bloktopia ? it's insane!!! 🔥🔥🔥🔥	1
1458834788995846145	$IOEN and #Metaverse #IOEN The best project ever #ToTheMoon @hidayat_affandi @listiana_fitri @aidul_fitri @afndiwjy @BuyongAida	1
1458834756573937668	Best of the best! @FooteCallan @MadilynnMoody @JuarezAleena #metaverse #gamefi	1
1458834517276385288	"In the same vein, I want to buy a #digitalobject in the #metaverse, where is my #BNPL option? Who's working on this? $SQ $AFRM $COIN $PYPL  Goes back to the thesis, the metaverse economy will; become bigger than the ""real"" economy because opportunity &amp; resources are infinite!"	1
1458834725045293057	@polkawarnft A good project and strong team in a predictable and transparent road map , planned and projected. I think in the near future we will see an unprecedented growth of this project. @LynesVirgen   @Jenifer71474666   @KathiBarrettle1   #GameFi #Metaverse #play2earn #NFTGaming #3DRPG	1
1458834677591121920	unique and precious 🥰🥳 Check out this artwork by @ScannerGallery on @withFND! 🌐   https://t.co/DquWT7Zq5h #nft #NFTs #nftcollector #NFTCommunity #NFTartists #nftart #Metaverse #scannergallery #art #illustration	1
1458834620871774213	"""I created the OASIS because I never felt at home in the real world...""  That's exactly what's happening with #Metaverse #NEARverse.   I'm friends with cat.near 🐱, bigsammy.near 🤖 and etc. We are living in #crypto 🌎 now.   Play to earn #games #NEAR @AliaksandrH @PlayHashRush  https://t.co/IQJKIN2rDd"	1
1458834604526350344	@Arche_Network #ArcheNetwork #NFT $arche #Metaverse @Mariama24482018 @ArcYassine @taha40900673 @Yassine40286981 @ArcYassine	1
1458834584460746760	@CozomoMedici @KaizokuKuroi Gm from the Crew! Soon we will bring the best CBD weed into the #Metaverse 🌈  From the farm to #NFTs  Hope you like @CozomoMedici 🍷  https://t.co/NnLPr60TsG	1
1458834573819789314	Sure by now you heard about all the #metaverse projects that being built as decentralized networks, all of this are falling under the web 3.0 category	1
1458834561975025668	#Metaverse #PlayToEarn  #Elemongame Do you know about Elemon? This is the best gamefi - Elemon Game .	1
1458834546846097412	Nice project #metaverse #gamefi	1
1458835786124587012	Good things are happening!😁😋 #Bloktopia #Metaverse	1
1458835789370957838	@0xBladeGame @CherryswapNet @OECprotocol @OKEx Good Project, I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the  future and will be the best  @Ikha_vodh19 @jackpunkrocker_ @chimvict  #CherrySwap #GameFi #Metaverse  @OKEx @OECprotocol @cybercatworld	1
1458835828390567949	Go to the moon @DudleyLuz1 @NunezRonald5 @AlbanWarton #metaverse #gamefi	1
1458836933128429577	What are the best metaverse coin that is going to do 10X to 100X this year? 🚀🚀🚀  #Metaverse #altcoin	1
1458837134392004609	#Metaverse  #PlayToEarn #Gamefi #Elemongame Big Love for Elemon Game .!!..	1
1458837100183228417	amzing team @CastellObsidian @ZahraOrr @BleakneyMyles #metaverse #gamefi	1
1458837019602264086	very interesting @AlaiaFlowers @GillMaren6 @WittSelene #metaverse #gamefi	1
1458837011146543104	#Metaverse  #PlayToEarn #Metaverse   #Elemon - An open platform that welcomes users with varying levels of technical expertise.. ..	1
1458837009028444161	@DaCryptoGeneral wonderful #Elemon #BinanceSmartChain #GameFi #Metaverse  https://t.co/0jfNmm80Tf	1
1458837003026505733	Amazing! #cryptotrading #Metaverse #cryptocurrency #BNB	1
1458836963214213126	#NFTs #NFTGiveaway #NFTartists #nftcollectors #NFTCommunity #Airdrop #Airdrops #cryptogiveaway #ALTSEASON #Metaverse #GEM #10x #kusama #PolkaDot #parachains #Auctions LFG &amp; GM ALWAYS GM	1
1458836943018491909	@flurnft #ceek is the best metaverse 🚀🚀🚀 #CEEKVR #faceboook #metaverse	1
1458836924357963777	@algometaspatial Lets go join guys. Dont miss it! @Kadroni @Kampretos180 @owowi13  #ALGO #Algorand #Airdrop #Metaverse	1
1458837154411339778	@ElemonGame @ElemonGame is so hot nft game. 🤩🥰🤩 #Elemon #BinanceSmartChain #GameFi #Metaverse #PlayToEarn 👍👍	1
1458836873200156676	if you really think that spending tones of money for a “jpeg” is silly, then time for you to take care of your grandchildren boomers.. 🧑‍🦳👩‍🦳 #NFTs #Metaverse #cryptocurrencies	1
1458836869743927301	#Metaverse  #PlayToEarn   #Elemon - An open platform that welcomes users with varying levels of technical expertise.. ..	1
1458836868750057486	I wish he fixed ads manager before creating something new... #facebook #meta #metaverse	1
1458836843978313732	very interesting @EmirJacobson @bryant_abdiel @GavettKendis #metaverse #gamefi	1
1458836831777132547	@ElemonGame #Metaverse  #PlayToEarn #Gamefi #Elemongame A good #NFT that is the best gamefi - Elemon Games top play .!!..	1
1458836815431946240	#Metaverse  #PlayToEarn   #Elemon has a revenue-based paradigm that can be sustained with ELMON value inflation limitation.. ..	1
1458836810692325382	@AlexxNFT #Metaverse #PlayToEarn  #Elemongame That's great. Elemon Game is the best. .	1
1458836774927486979	@TheSandboxGame @SnoopDogg @TheWalkingDead @deadmau5 Legos should join sandbox @LEGO_Group #Metaverse	1
1458837137164574727	$AXS Ready to fly🤔🚀 #Bitcoin #Metaverse #Meta  https://t.co/00K08puqPG	1
1458837173675851780	@AlexxNFT #Metaverse  #PlayToEarn   #Elemon delivers sustainable values to users and investors. ..	1
1458836706061275136	@ZssBecker Thoughts on how #web3 integrates with the #Metaverse?  It would seem the grassroots titan $Flux is uniquely positioned to provide #decentralized infrastructure.  Give me the high level Becker  https://t.co/cGMuOfYZAV	1
1458837361169555456	#PlayToEarn #Metaverse   #Elemon Game is a friendly, consumer-based concept with a real passion for blockchain technology..	1
1458837492413599746	#Metaverse  #PlayToEarn #Gamefi #Elemongame Elemon Game goods new is coming. More information aboout .!!..	1
1458837470049542147	@MMCrypto #Metaverse  #PlayToEarn   With #Elemon Game - gamers always stay in a leisurely state to earn a lot of money.. ..	1
1458837451292626946	@TheMoonCarl Then look at the picks and shovels of this gold rush.  Where does the #Metaverse end up hosted?  On centralized Google and Amazon servers?  Hell no, it will be on #decentralized #web3 hosting services like $Flux  https://t.co/5HxBMUEbvE	1
1458837436767813647	Now watching the @coinbureau Decentraland video #Metaverse $MANA #Earth2 👀	1
1458837433492160514	One of the amazing features of the Mecha Morphing metaverse is its advanced upgrade system🤯 Check out the details below 👇  #NFTs #Crypto #PlayToEarn #BlockchainGame #GameFi  #Metaverse  https://t.co/AsrOUxqtzz	1
1458837424855916561	@GusConti #Elemonx100  NFT so beautiful, Please waiting! Coming soon! #GameFi #Metaverse #PlayToEarn	1
1458837407021744129	#PlayToEarn #Metaverse   With #Elemon Game - gamers always stay in a leisurely state to earn a lot of money without having to plug in for hours in front of the screen..	1
1458837383361667088	@LovelaceWorld @CoinMarketCap @LovelaceWorld   and  @CoinMarketCap  This is so promising project! With solid and experienced team will be a huge in the near future   @Jr11Ikhsan   @Denda0904   @reza_andrian  $LACE #LoveLace #Metaverse #CoinMarketCap	1
1458837355356323841	great, I'm in @lance_bl @CainWilder2 @ElijahZIMMERM13 #metaverse #gamefi	1
1458837197923123201	@RadioCacaNFT @USMverse @USMchain @BinanceChain A true gem. Can't wait for the upcoming #Metaverse game, in the mean time I will be playing  @metamonapp  &lt;3 $RACA is unstoppable @joey_tuan @nocontextdrumar @HubDaydreamer	1
1458837316475101201	@LovelaceWorld   and  @CoinMarketCap  This is so promising project! With solid and experienced team will be a huge in the near future   @Jr11Ikhsan @Denda0904 @reza_andrian   $LACE #LoveLace #Metaverse #CoinMarketCap	1
1458837291120480257	@BNBSwap Love #CEEK best #Metaverse	1
1458837287836418048	great, I'm in @FlemonsRichelle @MacieAcevedo @blakeway_lee #metaverse #gamefi	1
1458837258933776384	@BNBSwap #CEEK is king of #Metaverse  https://t.co/5fw6ToUSai	1
1458837232064897025	Planning to give away a few #whitelist #dragon eggs soon. Be sure to follow this account so you can participate. More info will be given by the time we start the #Giveaway If you have no idea what I'm talking about see:  https://t.co/zJTc8kkf7t #NFTGiveaway  #Solana #Metaverse	1
1458837225156841491	$IOEN is an interconnected system of virtual microgrids that facilitates transactions within &amp; between local energy ecosystems on @Holochain 🔸it's safe 😍 🔸it's fast 😍 🔸it's incredible 😍😍 📢 join to the @IOEN_tech community now! #Metaverse #IOEN #IOEN_tech	1
1458837207716818947	Go to the moon @DukeKori1 @WileyMiracle1 @ShafferFrances1 #metaverse #gamefi	1
1458837199990919176	@AlexxNFT #Metaverse  #PlayToEarn   #Elemon is an open platform that welcomes users with varying levels of technical expertise. ..	1
1458836710746300446	must to join airdrop @VangPrincess1 @CohenMaci @ClymerMelburn #metaverse #gamefi	1
1458836689804140545	@nachonayar #PlayToEarn #Gamefi #Elemon   #GameFi #Metaverse #PlayToEarn very good nft best games top play.!!	1
1458835838255747079	"some poignant takes here 🤣  "" #Metaverse is bullshit because it already exists, and it's called the internet ""  "" Metaverse is bullshit because tech moguls missed the part where cyberpunk is dystopian ""  "" no one can explain why it's better ""    https://t.co/17L4UHvTml"	1
1458836085228720131	what a good prj @BlongNashoba @kamari_sawyer @CastFarnell #metaverse #gamefi	1
1458836289730482179	@polkawarnft Very good project with specific goals, a good product and a great team that will certainly achieve its goals. All the successes of the project related to their team.Go to the moonRocketRocketRocket @Threedmax03  @Hardiansyah992   @ranahammad7455   #GameFi #Metaverse	1
1458836250417197059	Very good project with specific goals, a good product and a great team that will certainly achieve its goals. All the successes of the project related to their team.Go to the moonRocketRocketRocket @Threedmax03  @Hardiansyah992   @ranahammad7455   #GameFi #Metaverse	1
1458836238094385154	#Metaverse  #PlayToEarn #Metaverse   A revenue-based paradigm that can be sustained with ELMON value inflation limitation.. ..	1
1458836220973309955	With the rise of NFT’s In games and the debate around it (whether we like the idea or not ourselves) it is another sign that everything is going digital. Hear our thoughts of this phenomenon! #NFTs #indiedev #IndieGameDev #indiegames #gamers #Metaverse    https://t.co/0mmHSgdG0H  https://t.co/XA6uIjZ5WP	1
1458836219232542720	@nachonayar #PlayToEarn #Metaverse   #Elemon is the future of blockchain games will first come through NFTs..	1
1458836182540767236	@flurnft #ceek is the best metaverse 🚀🚀🚀 #CEEKVR #faceboook #metaverse  https://t.co/JIctKByl8Q	1
1458836173737140230	@Arche_Network I hope this will be shine the sun in the future #Metaverse #ArcheNetwork #Arche #NFT #NFTs	1
1458836098818338819	Join Us ✨🎉 W/ @chatstoday @mechelllord  Metaverse vs Reality   https://t.co/O0ZMLXRiMw  #Metaverse #sandbox #Decentraland #decentralized #Decentralization #MetaverseFestival #meta #altspace #Oculus	1
1458836056095268865	Great day at @DefiLive_. Some fantastic and very relevant conversations. #DeFiLive #Metaverse #NFTs #blockchain  https://t.co/e3tssWZhI9	1
1458836310345457675	@GusConti #Metaverse  #PlayToEarn #Gamefi #NFT #Elemongame do you love money??? if say Yes- just love Elemon Game .!!..	1
1458836039808651269	great, I'm in @CliffordLayer @KhariPickett @McculloughChan7 #metaverse #gamefi	1
1458835995932049415	@ElemonGame #Elemon   #GameFi #Metaverse #PlayToEarn Big Love for Elemon Game	1
1458835954660089867	Nice project Love to participate 😍😍😍  #GameFi  #Metaverse	1
1458835953347407883	This is an exciting one, metaverse real world treasure hunting!  Click on the link, join the D-Drops Telegram and help me win a whitelist spot!  https://t.co/WMjvcv1KjX  #Metaverse  https://t.co/OHuRCwTjaF	1
1458835933269168128	excellent project @DelacruzIngrid3 @RoweHank1 @SandhurstCarp #metaverse #gamefi	1
1458835919994175489	#Metaverse  #PlayToEarn #Metaverse   A revenue-based paradigm that can be sustained with ELMON value inflation limitation.. ..	1
1458835892089544705	@polkawarnft #metaverse #gamefi  The Best🥳	1
1458835861517201409	Moon @MayoNatasha1 @VincentAlejan20 @IsabelaTravis #metaverse #gamefi	1
1458836310085586944	Did you guys hear about @Overeality_NFT, the world’s first incubator that promotes DAO-selected #NFTs?  It'll have: -DAO-driven IP creation -#NFT incubation through community selection -Formation of Diverse NFT Cultures  Highly Bullish!  #nftcollectors #Metaverse #NFTcollectibles  https://t.co/GdpWgemn04	1
1458836313637941250	great Airdrop @SalemSerrano @WolfElliott1 @RandiIves #metaverse #gamefi	1
1458836665154236419	#Metaverse  #PlayToEarn   With #Elemon, the financial market applying Blockchain will be more popular in the world... ..	1
1458836556152590341	I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best. I love it  @MDShimu57 @MdShimu49927073 @Toufik04911551 #CherrySwap #GameFi #Metaverse  @OKEx @OECprotocol @cybercatworld	1
1458836661995900928	@MMCrypto #Metaverse  #PlayToEarn   #Elemon Game is an open platform that welcomes users with varying levels of technical expertise. ..	1
1458836624461078546	@iMemesGame I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best. @Saripud91642366 @NaifSaeful @Bellaudyaa   #Metaverse #BSC #NFT #MemesGame	1
1458836586989166603	amazing project @WoodwardKelvin1 @SteeleRegina1 @arden_craft #metaverse #gamefi	1
1458836581582733317	@CherryswapNet @OKEx @OECprotocol @cybercatworld I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best. I love it  @MDShimu57 @MdShimu49927073 @Toufik04911551 #CherrySwap #GameFi #Metaverse  @OKEx @OECprotocol @cybercatworld	1
1458836574586691590	"Check out ""Pink Chilly "" on beyond mars art:  https://t.co/uQk91EAwKn #NFTcommunity #BlackNFt #cannaverse #metaverse #DatsOnDonda 🤣🤣🤣"	1
1458836573177274369	please stop using the term #Metaverse	1
1458836570241388556	Let’s bring #COP27 to the #Metaverse @UNFCCC @UN  https://t.co/2ve9GLSiFw	1
1458836567988989960	@ElemonGame #PlayToEarn #Metaverse     #Elemon- a revenue-based paradigm that can be sustained with ELMON value inflation limitation. ..	1
1458836532798767109	@ElemonGame #Metaverse  #PlayToEarn   #Elemon is the future of blockchain video games .. ..	1
1458836333896642564	Check out some of my cannabis photos!  https://t.co/icXhzc7ByX #cannaverse #metaverse #NFTCommunity #blackNFt #protestart support us early before we heat up	1
1458836507989401601	@flurnft #ceek is the best metaverse 🚀🚀🚀 #CEEKVR #faceboook #metaverse	1
1458836505905008659	What implications could the advent of #metaverse platforms have for #crypto, #NFT, #gaming, and more? 🔮 Watch @KrakenFX Co-founder &amp; CEO @jespow on @YahooFinance:  https://t.co/RnOIKsQRMg	1
1458836502192922629	Current Price: $0.00000000233088 Market Cap: $233,088  Contract address: 0xDF530d0fE2d840cF6655F0CaA29DB83B173B3EE1  1,244 Holders | Last Tx: 18 mins ago #PUG #PUGCOIN #Binance #Metaverse #x100gems #DOGE #SHIB #Bitcoin	1
1458836445196525575	@iMemesGame Thanks for giving us such a great opportunity. I am enthusiastic about participating  @Restu1219  @Andrian2626  @BagasGaz   #Meta #Metaverse #GameFi #PlayToEarn	1
1458836388334342151	#Metaverse  #PlayToEarn #Metaverse   #Elemon Game is a friendly, consumer-based concept with a real passion for blockchain technology.. ..	1
1458836384978903055	#PlayToEarn #Metaverse   #Elemon welcomes users with varying levels of technical expertise..	1
1458836358651387908	@CoinDesk @Meta @Nike @AlibabaGroup @MorganStanley @willcanny99 #starlink is  the best  project in #metavers  #StarL #StarLink #Metaverse @StarLinkPower @Woof_Decentra  @StarLinkETH @StarLinkPersian🌺🌺🌺🌺🌺	1
1458836352967995396	great, I'm in @crane_milana @MontgomeryBake2 @BrameCatcher #metaverse #gamefi	1
1458842039550889984	@FabweltToken @AnyPadio Don’t miss $Angel dip, this a chance I have all been waiting for, for weeks now. I Will just buy, hold and wait for it to pump 🚀🌔 #Altcoins #Metaverse #Crypto #Polylauncher	1
